url,номер_лота,площадь_м²,начальная_цена_руб,цена_за_м²,размер_задатка_руб,шаг_аукциона_руб,итоговая_цена_руб,превышение_цены_%,адрес,кадастровый_номер,метро,этаж,этажность,функциональное_назначение,тип_входа,форма_проведения,год_торгов,статус,дата_начала_приёма,дата_окончания_приёма,дата_отбора_участников,дата_проведения_торгов,дата_подведения_итогов,platformLink,ссылка_на_протокол,latitude,longitude
https://investmoscow.ru/tenders/tender/19992759,19992759,15.1,2053400.0,135986.75,"205 340,00 руб.","102 670,00 руб.","3388110,00",65.0%,"Южный административный округ, Даниловский, 2-й Автозаводский проезд, дом 3А, Подвал № 0",77:05:0002003:4382,Автозаводская (2 мин),Подвал,7.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2026,Завершено,03.02.2026 20:00:00,12.03.2026 15:00:00,19.03.2026 10:00,24.03.2026 10:00,24.03.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000029053/1,,55.706647,37.6589097
https://investmoscow.ru/tenders/tender/19978155,19978155,11.9,2804000.0,235630.25,"280 400,00 руб.","140 200,00 руб.","4907000,00",75.0%,"Центральный административный округ, Замоскворечье, Дубининская улица, дом 11, строение 2, Этаж № 1",77:01:0006016:1768,Павелецкая (6 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2026,Завершено,15.01.2026 20:00:00,12.03.2026 15:00:00,19.03.2026 10:00,24.03.2026 10:00,24.03.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000028761/1,,55.7280204,37.638378
https://investmoscow.ru/tenders/tender/19978278,19978278,12.3,3306000.0,268780.49,"330 600,00 руб.","165 300,00 руб.","4793700,00",45.0%,"Центральный административный округ, Замоскворечье, Дубининская улица, дом 11, строение 2, Этаж № 1",77:01:0006016:1769,Павелецкая (6 мин),1,,,Отдельный,Открытый аукцион в электронной форме,2026,Завершено,16.01.2026 20:00:00,12.03.2026 15:00:00,19.03.2026 10:00,24.03.2026 10:00,24.03.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000028762/1,,55.7280204,37.638378
https://investmoscow.ru/tenders/tender/19974411,19974411,69.0,4462000.0,64666.67,"446 200,00 руб.","223 100,00 руб.","7139200,00",60.0%,"Северо-Восточный административный округ, Марфино, Гостиничная улица, дом 9Б, Подвал № 0",77:02:0017001:5161,Окружная (6 мин),Подвал,9.0,,Вход через подъезд,Открытый аукцион в электронной форме,2026,Завершено,13.01.2026 20:00:00,12.03.2026 15:00:00,19.03.2026 10:00,24.03.2026 10:00,24.03.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000028750/1,,55.8466236,37.5795231
https://investmoscow.ru/tenders/tender/19979692,19979692,40.9,4061000.0,99290.95,"406 100,00 руб.","203 050,00 руб.","8122000,00",100.0%,"Центральный административный округ, Замоскворечье, Садовническая улица, дом 51, строение 1, Подвал № 0",77:01:0002014:6038,Новокузнецкая (11 мин),Подвал,,,Вход через места общего пользования,Открытый аукцион в электронной форме,2026,Завершено,19.01.2026 20:00:00,16.03.2026 15:00:00,23.03.2026 10:00,25.03.2026 10:00,25.03.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000028793/1,,55.7429382,37.6402046
https://investmoscow.ru/tenders/tender/20001805,20001805,2.7,611000.0,226296.3,"61 100,00 руб.","30 550,00 руб.",,,"Северный административный округ, Левобережный, Фестивальная улица, дом 15, корпус 2, Подземный этаж № -2, помещение 105К",77:09:0001009:21137,Речной вокзал (5 мин),-2,22.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2026,Завершено,12.02.2026 20:00:00,31.03.2026 15:00:00,07.04.2026 10:00,09.04.2026 10:00,09.04.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000029205/1,,55.8595175,37.4748951
https://investmoscow.ru/tenders/tender/20001634,20001634,3.1,678000.0,218709.68,"67 800,00 руб.","33 900,00 руб.",,,"Северный административный округ, Левобережный, Фестивальная улица, дом 15, корпус 2, Подземный этаж № -2, помещение 112К",77:09:0001009:21145,Речной вокзал (5 мин),-2,22.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2026,Завершено,10.02.2026 20:00:00,31.03.2026 15:00:00,07.04.2026 10:00,09.04.2026 10:00,09.04.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000029153/1,,55.8595175,37.4748951
https://investmoscow.ru/tenders/tender/20003412,20003412,3.1,678000.0,218709.68,"67 800,00 руб.","33 900,00 руб.",,,"Северный административный округ, Левобережный, Фестивальная улица, дом 15, корпус 2, Подземный этаж № -2, помещение 107К",77:09:0001009:21139,Речной вокзал (5 мин),-2,26.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2026,Завершено,11.02.2026 20:00:00,31.03.2026 15:00:00,07.04.2026 10:00,09.04.2026 10:00,09.04.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000029199/1,,55.8595175,37.4748951
https://investmoscow.ru/tenders/tender/20003389,20003389,3.1,678000.0,218709.68,"67 800,00 руб.","33 900,00 руб.",,,"Северный административный округ, Левобережный, Фестивальная улица, дом 15, корпус 2, Подземный этаж № -2, помещение 108К",77:09:0001009:21140,Речной вокзал (5 мин),-2,26.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2026,Завершено,11.02.2026 20:00:00,31.03.2026 15:00:00,07.04.2026 10:00,09.04.2026 10:00,09.04.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000029198/1,,55.8595175,37.4748951
https://investmoscow.ru/tenders/tender/20002617,20002617,3.2,694000.0,216875.0,"69 400,00 руб.","34 700,00 руб.",,,"Северный административный округ, Левобережный, Фестивальная улица, дом 15, корпус 2, Подземный этаж № -2, помещение 101К",77:09:0001009:21131,Речной вокзал (5 мин),-2,26.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2026,Завершено,12.02.2026 20:00:00,31.03.2026 15:00:00,07.04.2026 10:00,09.04.2026 10:00,09.04.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000029210/1,,55.8595175,37.4748951
https://investmoscow.ru/tenders/tender/20002537,20002537,3.0,661000.0,220333.33,"66 100,00 руб.","33 050,00 руб.",,,"Северный административный округ, Левобережный, Фестивальная улица, дом 15, корпус 2, Подземный этаж № -2, помещение 102К",77:09:0001009:21134,Речной вокзал (5 мин),-2,26.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2026,Завершено,12.02.2026 20:00:00,31.03.2026 15:00:00,07.04.2026 10:00,09.04.2026 10:00,09.04.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000029208/1,,55.8595175,37.4748951
https://investmoscow.ru/tenders/tender/20002400,20002400,3.0,661000.0,220333.33,"66 100,00 руб.","33 050,00 руб.",,,"Северный административный округ, Левобережный, Фестивальная улица, дом 15, корпус 2, Подземный этаж № -2, помещение 103К",77:09:0001009:21135,Речной вокзал (5 мин),-2,26.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2026,Завершено,12.02.2026 20:00:00,31.03.2026 15:00:00,07.04.2026 10:00,09.04.2026 10:00,09.04.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000029207/1,,55.8595175,37.4748951
https://investmoscow.ru/tenders/tender/20001689,20001689,3.2,694000.0,216875.0,"69 400,00 руб.","34 700,00 руб.",,,"Северный административный округ, Левобережный, Фестивальная улица, дом 15, корпус 2, Подземный этаж № -2, помещение 113К",77:09:0001009:21146,Речной вокзал (5 мин),-2,22.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2026,Завершено,10.02.2026 20:00:00,31.03.2026 15:00:00,07.04.2026 10:00,09.04.2026 10:00,09.04.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000029154/1,,55.8595175,37.4748951
https://investmoscow.ru/tenders/tender/20001427,20001427,3.1,678000.0,218709.68,"67 800,00 руб.","33 900,00 руб.",,,"Северный административный округ, Левобережный, Фестивальная улица, дом 15, корпус 2, Подземный этаж № -2, помещение 110К",77:09:0001009:21142,Речной вокзал (5 мин),-2,22.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2026,Завершено,10.02.2026 20:00:00,31.03.2026 15:00:00,07.04.2026 10:00,09.04.2026 10:00,09.04.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000029134/1,,55.8595175,37.4748951
https://investmoscow.ru/tenders/tender/20003456,20003456,3.1,678000.0,218709.68,"67 800,00 руб.","33 900,00 руб.",,,"Северный административный округ, Левобережный, Фестивальная улица, дом 15, корпус 2, Подземный этаж № -2, помещение 106К",77:09:0001009:21138,Речной вокзал (5 мин),-2,26.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2026,Завершено,11.02.2026 20:00:00,31.03.2026 15:00:00,07.04.2026 10:00,09.04.2026 10:00,09.04.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000029202/1,,55.8595175,37.4748951
https://investmoscow.ru/tenders/tender/20001553,20001553,3.0,661000.0,220333.33,"66 100,00 руб.","33 050,00 руб.",,,"Северный административный округ, Левобережный, Фестивальная улица, дом 15, корпус 2, Подземный этаж № -2, помещение 111К",77:09:0001009:21143,Речной вокзал (5 мин),-2,22.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2026,Завершено,10.02.2026 20:00:00,31.03.2026 15:00:00,07.04.2026 10:00,09.04.2026 10:00,09.04.2026 17:00,https://www.roseltorg.ru/procedure/21000005000000029148/1,,55.8595175,37.4748951
