url,номер_лота,площадь_м²,начальная_цена_руб,цена_за_м²,размер_задатка_руб,шаг_аукциона_руб,итоговая_цена_руб,превышение_цены_%,адрес,кадастровый_номер,метро,этаж,этажность,функциональное_назначение,тип_входа,форма_проведения,год_торгов,статус,дата_начала_приёма,дата_окончания_приёма,дата_отбора_участников,дата_проведения_торгов,дата_подведения_итогов,platformLink,ссылка_на_протокол,latitude,longitude,????????_????????_????,????????_????_????????????
https://investmoscow.ru/tenders/tender/19188556,19188556,20.7,1717000.0,82946.86,"171 700,00 руб.","42 925,00 руб.",,,"Западный административный округ, Крылатское, Российская Федерация, город Москва, внутригородская территория муниципальный округ Крылатское, Рублёвское шоссе, дом 70, корпус 6, подвал № 0","77:07:0001001:9724, 77:07:0001001:9725",Крылатское (35 мин),Подвал,24.0,,Вход через места общего пользования,Публичное предложение,2023,Завершено,13.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013384,,55.770775,37.376626,missing,false
https://investmoscow.ru/tenders/tender/19188743,19188743,379.1,15249000.0,40224.22,"3 049 800,00 руб.","762 450,00 руб.",,,"Юго-Западный административный округ, Ломоносовский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Ломоносовский, улица Марии Ульяновой, дом 9, корпус 3, цокольный этаж № 0, подвал № 0",Не указано,,,,,,Открытый аукцион в электронной форме,2023,Завершено,17.07.2023 20:00:00,18.08.2023 15:00:00,21.08.2023 10:00,23.08.2023 10:00,23.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013460,,55.743806,37.407142,missing,false
https://investmoscow.ru/tenders/tender/19189698,19189698,75.9,11022922.0,145229.54,"2 204 584,40 руб.","165 343,83 руб.","13833767,11",,"г.Москва, пер.Казённый Большой, дом 10, строение 1, Цокольный этаж № 0",77:01:0001029:3779,Курская (4 мин),"Цоколь, 0",,,Отдельный,Публичное предложение,2023,Завершено,19.07.2023 20:00:00,23.08.2023 15:00:00,28.08.2023 10:00,30.08.2023 10:00,30.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013543,,55.760132,37.656348,page,false
https://investmoscow.ru/tenders/tender/19190374,19190374,39.3,4672000.0,118880.41,"467 200,00 руб.","233 600,00 руб.","6307200,00",35.0%,"Южный административный округ, Бирюлево Восточное, Российская Федерация, город Москва, внутригородская территория муниципальный округ Бирюлево Восточное, Михневский проезд, дом 6, Этаж № 1",77:05:0010004:24953,Царицыно (68 мин),1,12.0,,Вход через места общего пользования,Открытый аукцион в электронной форме,2023,Завершено,14.07.2023 20:00:00,17.08.2023 15:00:00,24.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013424,,55.5767007,37.6683127,page,false
https://investmoscow.ru/tenders/tender/19190637,19190637,68.0,9388000.0,138058.82,"1 877 600,00 руб.","469 400,00 руб.",,,"Москва, Басманный, ул. Радио, д. 10, строен. 2а, этаж № 1","77:01:0003006:1090, 77:01:0003006:6136, 77:01:0003006:6152, 77:01:0003006:6138, 77:01:0003006:6140, 77:01:0003006:6139",Курская (14 мин),1,,,nsi:1032:1032004,Открытый аукцион в электронной форме,2023,Завершено,19.07.2023 20:00:00,23.08.2023 15:00:00,28.08.2023 10:00,30.08.2023 10:00,30.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013547,,55.76328,37.676484,missing,false
https://investmoscow.ru/tenders/tender/19190872,19190872,75.6,5455000.0,72156.08,"545 500,00 руб.",,,,"Центральный административный округ, Красносельский, город Москва, Садовая-Спасская улица, дом 19, корпус 1, Подвал № 0",77:01:0003040:5318,Красные Ворота (4 мин),Подвал,8.0,,Вход через места общего пользования,Открытый конкурс в электронной форме,2023,Завершено,14.07.2023 20:00:00,31.08.2023 15:00:00,07.09.2023 10:00,12.09.2023 09:00,12.09.2023 12:00,https://www.roseltorg.ru/procedure/21000005000000013426,,55.7697614,37.6469915,missing,false
https://investmoscow.ru/tenders/tender/19190952,19190952,108.8,7650000.0,70312.5,"765 000,00 руб.",,,,"Центральный административный округ, Красносельский, Российская Федерация, город Москва, внутригородская территория муниципальный округ Красносельский, Садовая-Спасская улица, дом 19, корпус 1, Подвал № 0",77:01:0003040:5315,Красные Ворота (4 мин),Подвал,8.0,,Вход через места общего пользования,Открытый конкурс в электронной форме,2023,Завершено,14.07.2023 20:00:00,31.08.2023 15:00:00,07.09.2023 10:00,12.09.2023 09:00,12.09.2023 12:00,https://www.roseltorg.ru/procedure/21000005000000013425,,55.7697614,37.6469915,missing,false
https://investmoscow.ru/tenders/tender/19192350,19192350,58.6,6550000.0,111774.74,"1 310 000,00 руб.","327 500,00 руб.",,,"Москва, Бескудниковский, б-р. Бескудниковский, д. 40, корп. 3, Подвал № 0",77:09:0002027:15128,Селигерская (13 мин),Подвал,,,Вход через подъезд,Открытый аукцион в электронной форме,2023,Завершено,19.07.2023 20:00:00,23.08.2023 15:00:00,28.08.2023 10:00,30.08.2023 10:00,30.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013542,,55.8740606,37.5512006,missing,false
https://investmoscow.ru/tenders/tender/19192451,19192451,78.3,3929000.0,50178.8,"785 800,00 руб.","196 450,00 руб.",,,"Юго-Западный административный округ, Академический, Российская Федерация, город Москва, внутригородская территория муниципальный округ Академический, улица Винокурова, дом 10, корпус 1, Подвал №0",77:06:0002013:4307,Академическая (12 мин),Подвал,5.0,,Вход через подъезд,Открытый аукцион в электронной форме,2023,Завершено,18.07.2023 20:00:00,21.08.2023 15:00:00,23.08.2023 10:00,28.08.2023 10:00,28.08.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013467,,55.6872367,37.5881168,missing,false
https://investmoscow.ru/tenders/tender/19192456,19192456,181.9,8143000.0,44766.36,"814 300,00 руб.","407 150,00 руб.",,,"Северный административный округ, Аэропорт, Российская Федерация, город Москва, внутригородская территория муниципальный округ Аэропорт, 4-я улица 8 Марта, дом 5, Подвал № 0",77:09:0004007:4992,Аэропорт (15 мин),Подвал,6.0,,Вход через подъезд,Открытый аукцион в электронной форме,2023,Завершено,18.07.2023 20:00:00,24.08.2023 15:00:00,31.08.2023 10:00,04.09.2023 10:00,04.09.2023 17:00,https://www.roseltorg.ru/procedure/21000005000000013483,,55.8041246,37.5489419,missing,false
