url,номер_лота,platformLink,ссылка_на_протокол,год_торгов,форма_проведения,статус,адрес,метро,кадастровый_номер,latitude,longitude,площадь_м²,этаж,этажность,функциональное_назначение,тип_входа,начальная_цена_руб,итоговая_цена_руб,превышение_цены_%,цена_за_м²,размер_задатка_руб,шаг_аукциона_руб,дата_начала_приёма,дата_окончания_приёма,дата_отбора_участников,дата_проведения_торгов,дата_подведения_итогов,address_norm,match_before_snapshot_label,match_after_snapshot_label,match_before_company_count,match_after_company_count,match_new_company_count,match_after_days,match_time_window,likely_company,likely_usage,match_confidence,company_candidates_preview,usage_candidates_preview
https://investmoscow.ru/tenders/tender/19548355,19548355,https://www.roseltorg.ru/procedure/21000005000000019019,,2024,Открытый аукцион в электронной форме,Завершено,"Западный административный округ, Кунцево, улица Академика Павлова, дом 28, Этаж № 1, пом. 12Н",Молодёжная (11 мин),77:07:0004002:14767,55.746466,37.407322,94.2,1 этаж,28.0,,Отдельный,24528000.0,44150400.0,80.0%,260382.17,"2 452 800,00 руб.","1 226 400,00 руб.",25.03.2024 20:00:00,16.05.2024 15:00:00,23.05.2024 10:00,28.05.2024 10:00,28.05.2024 17:00,улица академика павлова 28,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19548389,19548389,https://www.roseltorg.ru/procedure/178fz05042400004,,2024,Открытый аукцион в электронной форме,Завершено,"г. Москва, пер. Пересветов, дом 9, этаж 1, пом. 1Н",Автозаводская (8 мин),77:05:0002001:11729,55.71324,37.66296,83.0,1,,,Отдельный,21398617.0,46434998.89,117.0%,257814.66,"500 000,00 руб.","213 986,17 руб.",05.04.2024 20:00:00,13.05.2024 15:00:00,20.05.2024 15:00,22.05.2024 10:00,22.05.2024 17:00,переулок пересветов 9,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19548483,19548483,https://www.roseltorg.ru/procedure/178fz05042400021,,2024,Открытый аукцион в электронной форме,Завершено,"г. Москва, пр-кт Севастопольский, дом 28, корп. 9, этаж 1, пом. 1Н",Зюзино (13 мин),77:06:0004008:13804,55.663959,37.572306,100.3,1,14.0,,Отдельный,14400300.0,37440780.0,160.0%,143572.28,"500 000,00 руб.","144 003,00 руб.",05.04.2024 20:00:00,13.05.2024 15:00:00,20.05.2024 15:00,22.05.2024 10:00,22.05.2024 17:00,проспект севастопольский 28 корп 9,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19548568,19548568,https://www.roseltorg.ru/procedure/178fz05042400020,,2024,Открытый аукцион в электронной форме,Завершено,"г. Москва, пр-кт Севастопольский, дом 28, корп. 9, этаж 1, пом. 2Н",Зюзино (13 мин),77:06:0004008:13805,55.663959,37.572306,93.7,1,14.0,,Отдельный,14829484.0,36628825.48,147.0%,158265.57,"500 000,00 руб.","148 294,84 руб.",05.04.2024 20:00:00,13.05.2024 15:00:00,20.05.2024 15:00,22.05.2024 10:00,22.05.2024 17:00,проспект севастопольский 28 корп 9,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19548603,19548603,https://www.roseltorg.ru/procedure/178fz05042400019,,2024,Открытый аукцион в электронной форме,Завершено,"г. Москва, пр-кт Севастопольский, дом 28, корп. 9, этаж 1, пом. 3Н",Зюзино (13 мин),77:06:0004008:13806,55.663959,37.572306,100.9,1,14.0,,Отдельный,14486443.0,38244209.52,164.0%,143572.28,"500 000,00 руб.","144 864,43 руб.",05.04.2024 20:00:00,13.05.2024 15:00:00,20.05.2024 15:00,22.05.2024 10:00,22.05.2024 17:00,проспект севастопольский 28 корп 9,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19548640,19548640,https://www.roseltorg.ru/procedure/178fz05042400018,,2024,Открытый аукцион в электронной форме,Завершено,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Крюково, город Зеленоград, Георгиевский проспект, корпус 1936, этаж 1, пом. 1Н",Пятницкое шоссе (217 мин),77:10:0006006:3452,55.970918,37.180991,59.5,1,,,Отдельный,7939938.0,9686724.36,22.0%,133444.34,"500 000,00 руб.","79 399,38 руб.",05.04.2024 20:00:00,13.05.2024 15:00:00,20.05.2024 15:00,22.05.2024 10:00,22.05.2024 17:00,георгиевский проспект корп 1936,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19548684,19548684,https://www.roseltorg.ru/procedure/178fz05042400017,,2024,Открытый аукцион в электронной форме,Завершено,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Крюково, город Зеленоград, Георгиевский проспект, корпус 1936, этаж 1, пом. 2Н",Пятницкое шоссе (217 мин),77:10:0006006:3453,55.970918,37.180991,102.3,1,,,Отдельный,12273233.0,23564607.36,92.0%,119972.95,"500 000,00 руб.","122 732,33 руб.",05.04.2024 20:00:00,13.05.2024 15:00:00,20.05.2024 15:00,22.05.2024 10:00,22.05.2024 17:00,георгиевский проспект корп 1936,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19548685,19548685,https://www.roseltorg.ru/procedure/21000005000000019020,,2024,Открытый аукцион в электронной форме,Завершено,"Западный административный округ, Раменки, улица Дружбы, дом 10/32, Цокольный этаж № 0",Ломоносовский проспект (2 мин),77:07:0017001:2595,55.707503,37.512812,59.6,Цоколь,8.0,,Вход через места общего пользования,7002000.0,12253500.0,75.0%,117483.22,"700 200,00 руб.","350 100,00 руб.",25.03.2024 20:00:00,16.05.2024 15:00:00,23.05.2024 10:00,28.05.2024 10:00,28.05.2024 17:00,улица дружбы 10/32 цокольный,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19548718,19548718,https://www.roseltorg.ru/procedure/21000005000000019049,,2024,Открытый аукцион в электронной форме,Завершено,"Северо-Восточный административный округ, Останкинский, проспект Мира, дом 81, Этаж № 2",Алексеевская (14 мин),77:02:0023001:4638,55.817418,37.641329,36.8,2,10.0,,Вход через места общего пользования,5762000.0,9795400.0,70.0%,156576.09,"576 200,00 руб.","288 100,00 руб.",27.03.2024 20:00:00,20.05.2024 15:00:00,27.05.2024 10:00,29.05.2024 10:00,29.05.2024 17:00,проспект мира 81,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19548837,19548837,https://www.roseltorg.ru/procedure/21000005000000019050,,2024,Открытый аукцион в электронной форме,Завершено,"Юго-Западный административный округ, Ломоносовский, улица Марии Ульяновой, дом 17, корпус 2, Подвал № 0",Проспект Вернадского (14 мин),77:06:0001007:9494,55.680704,37.521676,148.6,Подвал,8.0,,Вход через подъезд,7243000.0,7243000.0,0.0%,48741.59,"724 300,00 руб.","362 150,00 руб.",27.03.2024 20:00:00,20.05.2024 15:00:00,27.05.2024 10:00,29.05.2024 10:00,29.05.2024 17:00,улица марии ульяновой 17 корп 2,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19548880,19548880,https://www.roseltorg.ru/procedure/21000005000000019043,,2024,Открытый аукцион в электронной форме,Завершено,"Северо-Западный административный округ, Хорошево-Мневники, Новохорошёвский проезд, дом 8, Подвал № 0",Хорошёво (9 мин),77:08:0010004:10279,55.77865,37.497741,21.9,Подвал,5.0,,Вход через подъезд,1411000.0,2892550.0,105.0%,64429.22,"141 100,00 руб.","70 550,00 руб.",27.03.2024 20:00:00,20.05.2024 15:00:00,27.05.2024 10:00,29.05.2024 10:00,29.05.2024 17:00,новохорошевский проезд 8,2021-10,2025-09,0.0,2.0,2.0,489.0,first_after_snapshot_2025-09,"Ozon | Авито, пункт выдачи заказов",Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов,medium,"Ozon | Авито, пункт выдачи заказов",Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов
https://investmoscow.ru/tenders/tender/19548883,19548883,https://www.roseltorg.ru/procedure/21000005000000019021,,2024,Открытый аукцион в электронной форме,Завершено,"Зеленоградский административный округ, Крюково, город Зеленоград, улица 1 Мая, дом 5, Этаж № 3",Ховрино (297 мин),77:10:0006006:2483,55.9766688,37.1740389,76.2,3,3.0,,Вход через подъезд,7265000.0,9081250.0,25.0%,95341.21,"726 500,00 руб.","363 250,00 руб.",25.03.2024 20:00:00,16.05.2024 15:00:00,23.05.2024 10:00,28.05.2024 10:00,28.05.2024 17:00,улица 1 мая 5,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19550913,19550913,https://www.roseltorg.ru/procedure/21000005000000019041,,2024,Открытый аукцион в электронной форме,Завершено,"Юго-Восточный административный округ, Марьино, Новочеркасский бульвар, дом 26, Этаж № 2",Марьино (16 мин),77:04:0004019:30810,55.646035,37.723042,11.7,2,9.0,,Вход через места общего пользования,2187000.0,3280500.0,50.0%,186923.08,"218 700,00 руб.","109 350,00 руб.",27.03.2024 20:00:00,20.05.2024 15:00:00,27.05.2024 10:00,29.05.2024 10:00,29.05.2024 17:00,новочеркасский бульвар 26,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19551171,19551171,https://www.roseltorg.ru/procedure/21000005000000019056,,2024,Открытый аукцион в электронной форме,Завершено,"Центральный административный округ, Басманный, Старая Басманная улица, дом 7, строение 2, Этаж № 1",Курская (11 мин),77:01:0003007:3523,55.7648972,37.6572019,201.2,1,3.0,,Вход через подъезд,39901000.0,39901000.0,0.0%,198315.11,"3 990 100,00 руб.","1 995 050,00 руб.",27.03.2024 20:00:00,06.05.2024 15:00:00,13.05.2024 10:00,15.05.2024 10:00,15.05.2024 17:00,старая басманная улица 7 стр 2,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19551758,19551758,https://www.roseltorg.ru/procedure/21000005000000019060,,2024,Открытый аукцион в электронной форме,Завершено,"Восточный административный округ, Измайлово, Первомайская улица, дом 4, Подвал № 0",Измайловская (9 мин),77:10:0007001:3821,55.7901049,37.7715096,36.2,Подвал,8.0,,Вход через места общего пользования,2152000.0,3012800.0,40.0%,59447.51,"215 200,00 руб.","107 600,00 руб.",27.03.2024 20:00:00,20.05.2024 15:00:00,27.05.2024 10:00,29.05.2024 10:00,29.05.2024 17:00,первомайская улица 4,2024-05,2024-09,,1,1,124,gap_snapshot_2024-09,"Ozon, пункт выдачи товара",Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов,medium,"Ozon, пункт выдачи товара",Грузоперевозки / Транспортные услуги -> Пункты выдачи интернет-заказов
https://investmoscow.ru/tenders/tender/19552291,19552291,https://www.roseltorg.ru/procedure/178fz12042400002,,2024,Открытый аукцион в электронной форме,Завершено,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Крюково, город Зеленоград, Георгиевский проспект, корпус 1936, этаж 1, пом. 3Н",Пятницкое шоссе (217 мин),77:10:0006006:3454,55.970918,37.180991,143.6,1,,,Отдельный,17228115.0,18089520.75,5.0%,119972.95,"500 000,00 руб.","172 281,15 руб.",12.04.2024 20:00:00,15.05.2024 15:00:00,22.05.2024 15:00,24.05.2024 10:00,24.05.2024 17:00,георгиевский проспект корп 1936,,,,,,,,,,,,
https://investmoscow.ru/tenders/tender/19557736,19557736,https://www.roseltorg.ru/procedure/21000005000000019379,,2024,Открытый аукцион в электронной форме,Завершено,"Центральный административный округ, Хамовники, Большая Пироговская улица, дом 37-43, корпус Б, Подвал № 0",Спортивная (10 мин),"77:01:0005008:7162, 77:01:0005008:5247",55.7281134,37.5640871,122.5,Подвал,7.0,,Вход через подъезд,10300000.0,14420000.0,40.0%,84081.63,"1 030 000,00 руб.","515 000,00 руб.",09.04.2024 20:00:00,20.05.2024 15:00:00,27.05.2024 10:00,29.05.2024 10:00,29.05.2024 17:00,большая пироговская улица 37 43 корп б,2021-10,2025-09,0.0,1.0,1.0,489.0,first_after_snapshot_2025-09,"Лесничая и Финогенова, студия дизайна",Архитектура / Проектирование / Дизайн -> Дизайн интерьеров,medium,"Лесничая и Финогенова, студия дизайна",Архитектура / Проектирование / Дизайн -> Дизайн интерьеров
