id,name,type,address,lat,lon
394589999,Школа №760 им. А. П. Маресьева. Школьное отделение,school,,55.8773705,37.7111649
395166267,Училище олимпийского резерва № 1,school,,55.7981421,37.8219185
395236553,"Школа №1811 ""Восточное Измайлово"" корпус 4",school,,55.7962876,37.8157306
395430224,"Школа №1748 ""Вертикаль"". Корпуc №3 (для детей с особыми образовательными потребностями)",school,,55.7991279,37.8259144
395430226,"Школа №1748 ""Вертикаль"". Корпус 2",school,,55.8023575,37.8332336
395679145,Школа № 2045,school,,55.9730063,37.1636101
396298663,"Православная школа ""Рождество""",school,Пионерская улица,55.8540722,37.0482148
396444374,Школа №1811 (школьный корпус №6),school,,55.8001185,37.8155549
396444375,Школа самоопределения № 734 имени А. Н. Тубельского (корпус №1),school,,55.8011975,37.8240129
396923766,Школа № 1245. Корпус школьного образования №2,school,,55.5994146,37.5954815
396993784,Школа №8,school,,55.9154631,37.7294812
396993786,Школа №9,school,,55.9385445,37.7777565
397441009,Школа № 2,school,улица Электрификации,55.662445,37.9287947
397749567,Детско-юношеский центр «Отрадное»,school,,55.870072,37.6150961
398415742,Школа № 1944. Корпус 2,school,,55.8465091,37.342816
399065542,Хорошёвская прогимназия,school,,55.7835468,37.4657546
399226854,Школа № 1190,school,,55.8472354,37.3692576
399258980,Школа № 924. Корпус школьного образования,school,,55.5922383,37.6061252
399418159,Бутовская средняя общеобразовательная школа №2. Основное здание,school,,55.5222916,37.595132
399584298,Школа № 1518,school,,55.8036181,37.6347402
399595402,Школа №556. Корпус начального образования,school,,55.6208187,37.5858025
400514902,Школа № 1582. Корпус школьного образования,school,,55.6183662,37.5971795
400576732,Школа №827,school,улица Героев Панфиловцев,55.8549029,37.4133485
400616531,Финансово-экономическая школа,school,,55.8242532,37.5821131
400717280,,school,,55.8099871,37.619417
400717281,,school,,55.8097293,37.620565
400761385,Школа № 1531 имени С. К. Годовикова,school,,55.8038384,37.6327084
401282470,Школа № 1582. Корпус школьного образования,school,,55.6199163,37.5968862
401791223,"ДШИ ""Тутти""",school,,55.6127838,37.6005689
402424203,Школа №14,school,,55.6569237,37.9532911
404373621,Начальная школа - детский сад №1820,school,,55.5979379,37.5948011
404896629,Школа №932,school,,55.5998095,37.5856551
405119704,Школа №409,school,,55.7460849,37.8190331
405982730,"Прогимназия ""Снегири""",school,,55.8561539,37.0334788
407197238,,school,,55.6733256,37.5625679
409033922,Леснополянская СОШ,school,,55.9571496,37.8698196
410329463,Школа № 554,school,,55.6571011,37.5798305
410673515,Гимназия № 1590,school,,55.859617,37.4968942
411055126,Вешняковская школа,school,,55.7412471,37.833085
411055127,Вешняковская школа. Школьное отделение Р16,school,Реутовская улица,55.7350721,37.8365585
411055128,Вешняковская школа. Отделение В2,school,Вешняковская улица,55.7368693,37.8194826
411055138,Школа-интернат №10,school,,55.7332426,37.8366302
411734363,Школа № 1234,school,,55.7513284,37.5809227
418714324,,school,,55.8904829,37.6581524
421765099,Школа № 16,school,,55.9597543,37.5227186
422498847,МОУ СОШ №22,school,Первомайская улица,55.9566066,37.3042791
422884683,Школа №1 им. Е. Г. Трубниковой,school,,55.9659255,37.9177516
424314736,Школа №1636 НИКА,school,,55.6061841,37.729846
424822341,"Школа № 2090, структурное подразделение № 6",school,,55.7131876,37.7845159
425202129,Школа №741,school,,55.7954249,37.80177
425378025,"Школа № 1948 ""Лингвист-М"". Центр дополнительного образования",school,,55.6643429,37.583951
428807858,Виктория,school,,55.7257932,37.1624185
428808445,Горковская школа,school,,55.7251616,37.1602831
429116890,Центр образования № 1272,school,,55.7079002,37.663441
429572548,,school,,55.9059574,37.7117378
431163355,"Школа № 1288, корпус № 11",school,Хорошёвское шоссе,55.7761318,37.5301211
435092615,Гимназия № 18,school,Пионерская улица,55.6710235,37.9470433
435300297,Школа №2033 (средняя и старшая школа),school,,55.8074721,37.8104325
435937342,,school,,55.7548671,37.8211338
436009599,Школа №511,school,,55.6459039,37.6632881
436601516,"Гимназия №1798 ""Феникс""",school,,55.7539544,37.8046638
439069331,Школа «Гармония»,school,,55.997165,37.2054561
441522066,Романовская школа,school,,55.7511141,37.5240103
442785966,"Школа № 32, корпус 1",school,,55.9155304,37.7167192
443086824,Школа №1222,school,,55.7327777,37.7062437
443480698,ГБОУ Школа № 2129 ШО для детей с ОВЗ,school,,55.7056836,37.6722072
443593271,"ГБОУ Школа №799, корпус 1",school,,55.769174,37.8253811
443593272,"ГБОУ Школа №799, корпус 2",school,,55.7701672,37.8288644
446429328,Гимназия № 19,school,Мирской проезд,55.7419305,37.8837934
447162997,,school,,55.7478835,37.8688182
447931798,Физико-математический лицей № 5,school,,55.9344497,37.5171762
447976276,Школа №33,school,,55.8046393,37.8450916
449087210,Лицей,school,,55.8338215,37.9294454
450112057,Кладезь,school,,55.8018366,37.800374
450344230,Школа №31,school,улица Родионова,55.9057057,37.4028275
450357369,"Школа Свиблово, корпус 4",school,,55.8603655,37.6391282
450366849,Школа №717,school,,55.8172835,37.5050391
453449151,MBA Montessori School,school,,55.782117,37.0843286
453976883,Школа №28,school,,55.907273,37.4577829
454743223,Школа № 1285. Школьный корпус,school,,55.8257017,37.4496465
459574973,"Школа №1716 ""Эврика-Огонёк""",school,,55.6654085,37.774361
459586029,Центр образования №1989,school,,55.6636276,37.7759043
459837877,Школа №2011,school,улица Марьинский Парк,55.6677537,37.7887291
459980356,,school,улица Марьинский Парк,55.6717319,37.7931056
460006530,Школа № 460 имени дважды Героев Советского Союза А.А. Головачёва и С.Ф. Шутова (ШП-1),school,,55.6712605,37.7690968
460010094,Школа №1186,school,,55.6720073,37.7673517
460056241,Барвихинская средняя общеобразовательная школа,school,,55.7207041,37.2761268
460240720,,school,Тихорецкий бульвар,55.6791372,37.770448
460240932,Школа №572,school,Ставропольская улица,55.6801343,37.7699305
460245030,Школа № 1547,school,,55.663779,37.7673599
460512501,"Школа №1959 ""Школа здоровья""",school,,55.655738,37.7698676
460514466,"Школа №1959 ""Школа здоровья"" (Гимназические классы)",school,,55.6543652,37.7714188
461030275,Международная школа завтрашнего дня,school,,55.6329431,37.6088891
461109423,Школа №1904,school,,55.649823,37.7475564
461836978,Школа № 1357 «На Братиславской». Здание №5,school,,55.6505489,37.7624974
464416739,Средняя школа № 2,school,,55.5569021,37.6957439
465370062,Гимназия №1 имени Героя России А.В. Баландина,school,,55.7951365,37.9653855
467769169,"Школа ""Ника""",school,,55.6566093,37.566925
468860751,Школа № 1159 (ДО),school,,55.8626661,37.5159729
470340010,"Школа № 8, корпус 2",school,,55.7550635,37.9510784
474041399,"Школа №949 (начальная школа, здание №2)",school,,55.6089946,37.7518158
476412270,"Школа № 572, Отделение № 9",school,,55.6774152,37.7710418
477372156,,school,,55.6876777,37.4268789
477908122,Школа № 170 имени А. П. Чехова. Корпус 3.,school,,55.647252,37.5237555
479152965,Школа №37. Корпус школьного образования,school,,55.7027906,37.5025093
481075429,Структурное подразделение № 28 школы № 2124 «Центр развития и коррекции»,school,,55.7655501,37.6719508
482435458,Школа № 1228 с углубленным изучением английского языка. Корпус 5,school,,55.7675145,37.7117966
482435459,Школа № 1228 Корпус № 2,school,,55.750002,37.7127725
482447168,Школа № 962. Структурное подразделение № 3,school,,55.8615952,37.5877115
483021290,"Лицей ""Ковчег-XXI""",school,,55.7877126,37.2073407
484692544,,school,,55.6719262,37.5895967
484736803,Одинцовская средняя общеобразовательная школа №17,school,,55.7037129,37.3226469
485063925,,school,,55.6980742,37.5086194
485063931,Школа №1498 «ММШ-15». Корпус школьного образования,school,,55.6974493,37.5101101
485382207,Новая гуманитарная школа,school,,55.8023622,37.5410002
486690157,Назарьевская средняя общеобразовательная школа,school,,55.674997,37.0434592
487951922,,school,,55.6602417,37.7756397
487957328,,school,,55.6598351,37.7642406
488261721,,school,,55.6778493,37.7673625
489066386,Центр образования №1524. Корпус 3,school,,55.6896469,37.7220748
489272879,,school,,55.6371021,37.7549869
489292870,,school,,55.8999534,37.4511474
489393314,Гимназия №4,school,,55.8933318,37.4458706
489393339,Лицей № 11,school,,55.89046,37.453744
489617035,Гимназия №1788. Отделение №10,school,,55.6346092,37.3259922
489656883,Школа № 3,school,,55.904015,37.452916
490122227,Школа №393,school,,55.6775483,37.7609936
490420686,Лицей №7,school,,55.8867949,37.4555735
490559426,Школа № 5. Начальное отделение,school,,55.9018554,37.4537297
491821617,"Школа № 654 им. А. Д. Фридмана, корпус 3",school,,55.6956907,37.7498411
492177733,ЮНЭК,school,,55.7318809,37.9682904
492713772,"НОУ Школа ""Апогей""",school,,55.6795447,37.753285
492974505,,school,,55.6507007,37.7546706
493007550,Школа 1355 с углубленным изучением экономики и информатики,school,,55.5435007,37.5817341
496457582,Младшая школа №1496,school,Ленинский проспект,55.7219792,37.6035283
497088018,Школа № 553,school,,55.7242137,37.6235887
498121462,Школа №1279,school,,55.6602874,37.6062387
498299188,Школа №1623,school,,55.6250771,37.6140342
499308094,Школа №285 имени В.А. Молодцова,school,,55.8763892,37.6290788
499630917,"ГБОУ школа № 1595, филиал",school,,55.6996068,37.9226622
502403425,Школа №31,school,,55.9050934,37.396032
503447969,"Школа №402 имени Алии Молдагуловой (школьный корпус ""Мой профиль"")",school,,55.7249218,37.8352874
506047797,Воскресная школа,school,,56.0035934,37.4502214
507997425,Школа № 27,school,,55.6895399,37.9085723
515690177,Школа №962. Начальная школа,school,,55.8635333,37.5959611
518496845,Школа №2048 с дошкольным отделением,school,,55.7033533,37.9381999
520900483,Школа №1797,school,,55.8073519,37.7122562
521590845,Школа №19,school,,55.6548901,37.9256221
523731664,,school,улица Народного Ополчения,55.7715368,37.4709838
524501713,Средняя школа № 4,school,,55.8551646,37.124667
524737858,Школа №440 (Гимназия № 1811 «Восточное Измайлово»),school,,55.7896737,37.8127305
529572336,"Школа ""Покровский квартал"", Отделение ОВЗ",school,Большой Трёхсвятительский переулок,55.7548179,37.6464144
529761771,Средняя общеобразовательная школа №1355 с дошкольным отделением,school,,55.5406041,37.5780201
530898514,Большевязёмская гимназия,school,,55.6286327,36.9990463
532936533,Гимназия №1558,school,,55.8685922,37.6533191
532939500,"Школа Свиблово, корпус 2",school,,55.8538772,37.6591808
541480103,,school,улица Горького,55.9171341,37.8891728
541507983,Лицей № 19,school,,55.9171544,37.8892827
541552197,Школа №20,school,,55.8338276,37.9379123
544739458,Школа № 2044,school,,55.9321432,37.5409063
547624723,Школа №750,school,,55.8647481,37.6960994
548236327,Школа № 1536. Корпус школьного образования № 1,school,,55.6800806,37.5393311
549546857,Школа №933,school,,55.5822032,37.651096
552591097,Специальная (коррекционная) школа-интернат № 102,school,,55.8506431,37.6329417
555198691,Школа № 185,school,,55.8367731,37.5353569
556568491,Школа №1413,school,,55.8991537,37.6119921
558782674,Школа № 1474. Подразделение 2,school,,55.87335,37.4890118
558785509,ГБОУ г. Москвы Школа № 1159,school,,55.8626161,37.5096781
566285966,Премьерский лицей,school,Школьная улица,55.5925177,37.1018818
568585940,Средняя общеобразовательная школа №21 имени генерал-лейтенанта Д. А. Наливалкина,school,,55.7772212,37.8919652
568709892,"Школа ""Покровский квартал""",school,,55.7729892,37.8355689
569459540,"Школа № 8, корпус 3",school,,55.7612568,37.9660449
576198916,Школа №727,school,,55.8471612,37.5166713
576333312,Школа № 17,school,,55.9631533,37.5282694
577139278,Детская музыкальная школа №98,school,,55.8529296,37.5109268
577847554,Начальная школа №2,school,,55.6681544,37.2859736
578482907,Лицей №15,school,,55.9297838,37.7847951
582062131,,school,,55.5938402,37.1052256
582948076,Школа №418,school,,55.7632744,37.8350889
582948080,"Школа №922 (учебный корпус ""Терлецкий"")",school,,55.7598996,37.8273607
584758107,Средняя общеобразовательная школа №20,school,,55.7900768,37.8846764
584929556,"ГБОУ Школа №1373, корпус №1",school,,55.7812607,37.8364328
586079462,"Филиал санаторно-лесной школы ""Полянка""",school,,55.8102227,37.9407769
586109656,Средняя общеобразовательная школа №24,school,,55.8259302,37.9218434
586116880,Школа №26 имени Героя Российской Федерации В. Н. Никишина,school,,55.8246221,37.9478924
586408974,Средняя общеобразовательная школа №17,school,,55.7638551,37.9210796
586790386,Школа 541,school,,55.6753724,37.6017175
587445099,Московский образовательный комплекс имени Виктора Талалихина. Структурное подразделение № 5,school,Авиамоторная улица,55.7472248,37.7211595
591590617,"Школа ""Перспектива""",school,,55.6806496,37.2017284
591773583,,school,,55.6692825,37.5342469
596216286,Школа №1770,school,,55.6897027,37.6887711
596216287,,school,,55.6866057,37.6885882
596360348,,school,,55.6829692,37.7051047
596360354,"ГБОУ школа № 514, здание № 2",school,,55.681137,37.7060403
598588576,,school,,55.7469855,37.792693
602058462,,school,,55.643492,37.8579087
603113730,,school,,55.6183719,37.1527042
605601044,Школа № 1454 «Тимирязевская»,school,,55.8333738,37.5701
608378970,Европейская гимназия с дошкольным отделением,school,,55.7911068,37.6682859
608667848,"Школа № 630 имени дважды Героя Советского Союза Г.П. Кравченко. Здание ""На Мытной""",school,,55.7186688,37.6164258
609317059,Школа № 1770. Корпус школьного образования «Фрегат»,school,,55.6824788,37.6957807
620830603,МБОУ Жаворонковская средняя общеобразовательная школа,school,,55.6440713,37.1050728
622381978,Школа № 2045 им. Дмитрия Разумовского,school,,55.9675736,37.1906861
622381979,"Школа № 2045, начальное отделение",school,,55.968225,37.1899183
624186249,Школа № 252,school,,55.8149961,37.5944483
628080999,,school,,55.5022489,37.5660559
628912002,"Школа №1205 ""Единство""",school,,55.6768625,37.5436269
630204292,Многопрофильная лингвистическая гимназия №33,school,проспект Астрахова,55.9255477,37.7256451
631492835,Школа №1861 с дошкольным отделением,school,,55.5750404,37.6667155
632644537,,school,,55.6723207,37.5338421
637885653,Интеллект XXI,school,,55.6133997,37.7118931
641355965,Кадетская школа №1770 (Московский кадетский музыкальный корпус),school,,55.676287,37.695895
641355975,"ГБОУ школа № 514, здание № 1",school,,55.6774724,37.7001552
642492630,"Школа № 138. Корпус ""Коллаж""",school,,55.786609,37.4766223
642545885,Школа №1285,school,,55.8328058,37.4200607
643329688,Гимназия №1517,school,,55.7849844,37.4528217
645682956,,school,,55.6839715,37.8480119
645707237,Школа №1208 им. Героя Советского Союза М.С. Шумилова,school,,55.6987748,37.7848959
648098841,Школа № 962. Структурное подразделение № 4,school,,55.8650286,37.590761
648776289,Школа № 28,school,,55.705375,37.9608289
650087440,Школа №810,school,,55.7244069,37.8054149
655682580,"ГБОУ школа № 504, зд. Варшавское",school,,55.6639957,37.6214121
656685220,ГБОУ Школа № 825,school,,55.7096679,37.7570573
656685223,ГБОУ Школа №825,school,,55.7100413,37.7540253
658488982,Ласточкино гнездо,school,Вишнёвая улица,55.5188265,37.0641017
659357813,Школа № 2051 начальная школа,school,,55.7013898,37.9176359
661148271,Гимназия №1554,school,,55.8659096,37.6118085
665291238,Школа №4,school,,55.6010295,37.0287565
665961444,Воскресная школа,school,,55.8153736,37.0906128
666352843,Ершовская СОШ имени Василия Фабричнова,school,,55.761831,36.8542996
669759734,Школа № 1101. Здание 2/2,school,,55.6347404,37.4871522
669930138,,school,,55.505041,37.946595
673288128,,school,,55.6171875,37.2628112
674812006,Школа № 814. Корпус 5,school,,55.7140342,37.4814636
675001794,МАОО СОШ#4,school,,55.743464,36.8734927
675663427,,school,,55.5000606,37.9412949
676381916,Школа № 10,school,,55.5404245,37.7277777
683111302,Школа № 2025. Здание 3,school,,55.6743777,37.4550086
684216820,Школа Марьина роща им. В. Ф. Орлова,school,,55.789119,37.6158138
690243295,"Школа №1748 ""Вертикаль"". Корпус №4",school,,55.8083844,37.8216907
690243296,"Школа №1748 ""Вертикаль"". Корпус №5",school,,55.8092216,37.8211367
690812150,"Школа № 1494. Классы начального, основного и среднего общего образования",school,,55.8450925,37.5816088
693687429,Гимназия №16,school,Новомытищинский проспект,55.9167747,37.7520924
696591893,Бутовская средняя общеобразовательная школа №2. Корпус школьного образования №2,school,,55.5292238,37.5874975
700824832,Бутовская средняя общеобразовательная школа №1,school,,55.534076,37.6175232
701124132,,school,,55.4988794,37.5794218
702625639,Школа 1542 корпус 4,school,улица Авиаторов,55.6416643,37.3983244
704215334,Школа № 830. Корпус № 2,school,,55.8269759,37.4546993
704357047,Московский кадетский корпус полиции,school,,55.8441505,37.5445622
705700949,Дружба,school,,55.6567617,37.2135424
708833033,Вешняковская школа. Школьное отделение К8,school,Кетчерская улица,55.7429746,37.825451
708833035,Вешняковская школа. Школьное отделение К10,school,Кетчерская улица,55.7427065,37.8280743
709206068,"Школа №1502 ""Энергия""",school,,55.7919408,37.7132723
709227304,Школа №959,school,,55.8606277,37.6087716
709231668,Гимназия №1554,school,,55.8648387,37.6124939
709231669,Школа №258,school,,55.8655541,37.6097456
709236497,Пенаты,school,,55.8542638,37.5880798
709265695,Разум-Л,school,,55.8694434,37.6431078
709265696,Центр образования №1482,school,,55.8672369,37.6357424
709276385,Детский дом № 5,school,,55.89074,37.6502373
709548475,Гимназия №1506,school,,55.889765,37.6504661
709548479,"ЧУ СОШ ""Надежда""",school,,55.8842774,37.609371
709568859,Центр образования № 548,school,,55.6237667,37.7015439
709578229,Школа №8,school,,55.6803466,37.2935818
709580245,Школа № 667. Корпус школьного образования №3,school,,55.5774968,37.654601
709580247,Православный центр образования Святителя Николая Чудотворца,school,,55.5780498,37.6573946
709580259,,school,,55.5778998,37.6447235
709580266,Школа №933,school,,55.5837199,37.6493815
709580272,Школа №2001,school,,55.5908387,37.6401232
709588441,Школа № 924. Корпус школьного образования,school,,55.5913847,37.6051539
709647798,Гимназия №1554,school,,55.8645463,37.6234977
711279700,"Школа №947, Начальная школа им Л. да Винчи",school,,55.5879099,37.6673035
711279703,"Школа № 902 ""Диалог"", здание №1",school,,55.5963153,37.6654733
711279710,Школа №508,school,,55.6005267,37.6554268
711287583,Школа № 924. Корпус школьного образования,school,,55.5999399,37.6149476
711287585,Школа № 924. Корпус школьного образования,school,,55.6005052,37.6109571
711304805,Школа №652,school,,55.6110709,37.5814015
711306802,Школа №878 отделение №3,school,,55.6169734,37.7087544
711306807,Школа №939,school,,55.6223236,37.723614
711388922,Гимназия №1636 НИКА,school,,55.6110785,37.7288174
717610539,Школа №58,school,,55.7938932,37.3987993
718047920,Школа № 19,school,,55.9828988,37.7437452
722407298,"ОК ""Юго-Запад""",school,Большая Черёмушкинская улица,55.68364,37.5932506
723104569,Школа № 548 «Царицыно». Корпус школьного образования «ЗилАрт»,school,,55.7010224,37.6387796
727867213,,school,,55.5979989,37.1626263
734437023,Школа №17,school,,55.6538608,37.9478121
739518221,Школа № 1392. Корпус школьного образования №5,school,,55.5169066,37.3530307
741277616,Школа № 806. Корпус 1,school,,55.7323926,37.4233187
741277617,Школа № 806. Корпус 2,school,,55.7323918,37.4213013
743235207,Захаровская школа,school,,55.637992,36.9716591
746494190,"Школа № 507, здание № 9 «Академический корпус»",school,,55.6767103,37.6314956
754555548,МБОУ Часцовская СОШ,school,,55.6253928,36.8649944
756873354,Школа № 15. Корпус школьного образования № 2,school,,55.6552954,37.5624595
759129581,Школа №5. Основное здание,school,,56.0055147,37.8312264
760147005,Школа № 2044,school,,55.9411559,37.5223829
760941887,Школа №1601 им. Героя Советского Союза Е. К. Лютикова,school,,55.7981571,37.5595217
773586915,ГБОУ города Москвы «Школа № 1601 имени Героя Советского Союза Е. К. Лютикова»,school,,55.7918953,37.567021
778268084,,school,,55.7011881,37.8906396
781583139,,school,,55.6891863,37.919793
781625164,Центр образования №1460,school,,55.6913545,37.851531
783714156,"Школа ""Мир знаний""",school,,55.7479078,37.1923649
784611808,Школа на Яузе,school,,55.7748598,37.7085442
785862762,Школа № 568,school,,55.6756457,37.5960294
785864254,,school,,55.6490267,36.9975143
793615644,"Школа-интернат ""Кадетский корпус""",school,Горная улица,55.9588682,37.3204775
795936795,Лицей №10,school,,55.8968651,37.4146521
798624892,Лицей № 10,school,,55.6799142,37.2533926
800795934,Школа №1392 им. Д.В. Рябинкина с дошкольным отделением,school,Спортивная улица,55.5784641,37.3566658
804561763,Школа № 1430 имени Героя Социалистического Труда Г. В. Кисунько. Корпус 1,school,,55.9008841,37.5780243
813659869,Школа №1905,school,,55.6829127,37.8596455
814267642,"СААШ ""Марина""",school,,55.6820311,37.5415069
820333794,Школа № 1507. Корпус школьного образования,school,,55.6329838,37.509036
842448628,Wunderpark International School,school,,55.8215216,37.0587704
844061133,,school,,55.994573,37.218655
847793509,Школа № 1252 имени Сервантеса. Старшая школа,school,,55.8045353,37.5070987
848040455,Школа № 2 им. В.Н. Михайлова,school,,55.9085755,37.8602976
851409274,Прогимназия №1774,school,,55.8197589,37.5111443
852322098,Школа № 1191. Здание 3,school,,55.8569199,37.3611103
857501629,Гимназия № 19,school,,55.9149288,37.8621925
861066318,,school,,56.0091159,37.1258665
862867459,"Школа № 32, корпус 2",school,,55.9169549,37.7186298
870396026,Школа № 2070. Образовательная площадка «Новая звезда»,school,,55.578886,37.4770804
874027646,,school,,55.7838872,36.9968462
874475981,Школа №2200 корпус 8,school,,55.8039545,37.8153901
874713113,,school,,55.854871,37.3170302
874983433,Школа №2033 (начальная школа),school,,55.8059882,37.8106121
878883402,Гимназия,school,,55.7729375,37.8483243
878979417,Школа №1290,school,,55.7939863,37.7931653
878979512,Измайловская школа № 1508,school,,55.7939085,37.7962294
879568393,Школа № 1222 имени Маршала Советского Союза И. Х. Баграмяна. Школьное отделение № 2,school,,55.7322892,37.7200179
879949379,Школа № 777 имени Героя Советского Союза Е. В. Михайлова. Школьный корпус на Яснополянской,school,,55.7231819,37.7903059
880735669,Школа № 777 имени Героя Советского Союза Е. В. Михайлова. Школьный корпус на Маёвок,school,,55.7285241,37.7696011
881124918,Школа № 777 имени Героя Советского Союза Е. В. Михайлова. Школьный корпус на Шатурской,school,,55.7300836,37.765602
881231366,Школа № 777 имени Героя Советского Союза Е. В. Михайлова. Школьный корпус на Михайлова,school,,55.725454,37.7682396
893628886,Школа №16,school,,55.9239584,37.8369101
893630212,Школа №10,school,,55.921228,37.858615
897534222,МБОУ СОШ № 22,school,,55.9933559,37.6698648
901241784,МОУ Котеревская средняя общеобразовательная школа,school,,55.8733399,36.848659
908075746,Апрелевская СОШ №3,school,,55.5316526,37.060033
925196622,Гимназия «Российская школа»,school,,55.9298859,37.8861535
925885986,,school,Юбилейная улица,55.915063,37.7146994
927180574,,school,,55.6426425,37.387796
928765878,,school,,55.6995748,37.9436525
929277115,"ГБОУ СОШ № 2105 ""Школа на Яузе"" корпус №1",school,,55.7789746,37.7062422
934237069,Школа № 1392 имени Д.В. Рябинкина,school,улица Генерала Пилипенко,55.5112504,37.3483569
943940531,Школа №1498 «ММШ-23». Корпус школьного образования,school,,55.6946266,37.506344
951700395,Лицей города Истры,school,,55.9111678,36.8633055
952973181,,school,,55.5621236,37.2958084
956180904,Инженерно-технологический лицей,school,,55.695781,37.9577979
956578793,,school,Новогорская улица,55.8891976,37.3808494
961004346,Школа №2,school,,55.6620814,37.8656557
961154002,Школа №517,school,,55.6678651,37.595111
963909664,Гимназия №1788,school,,55.647778,37.2774698
964951021,Школа № 170 имени А. П. Чехова. Корпус 1.,school,,55.6502557,37.5252847
965961825,Школа № 1101. Здание 2/3,school,,55.6286959,37.4816317
965961888,,school,,55.6336695,37.4767149
966197845,Школа № 1694 «Ясенево». Здание 1,school,,55.6130815,37.5450963
966227926,"Школа №1561, начальная школа, корпус 4",school,,55.6019397,37.5438795
967607462,Начальная школа,school,,55.891277,37.3947323
971179272,Гимназия №24,school,,55.69213,37.8857758
975646976,Школа №90 «Многопрофильный образовательный комплекс» имени Героя Советского Союза Е. Г. Ларикова,school,,55.8220524,37.5041657
977876539,"Школа № 630 имени дважды Героя Советского Союза Г.П. Кравченко. Здание ""На Загородке""",school,,55.6933174,37.6036611
986707362,Школа №51,school,,55.6244653,37.9461881
987757025,Школа на проспекте Вернадского. Корпус школьного образования 3,school,,55.6538607,37.4856074
987757026,Школа на проспекте Вернадского. Корпус школьного образования 2,school,,55.6526647,37.4851661
988508936,Вечерняя школа,school,,55.9711691,37.9059562
991278392,Школа № 1247,school,,55.7710673,37.6879321
993985457,Лицей №6,school,,55.8914902,37.4719645
995308493,Школа №29,school,,55.9000825,37.4805817
998573364,Школа № 1544. Начальная школа,school,,55.8361698,37.3592172
1004695660,Гимназия №6,school,,55.963869,37.9144383
1007452119,,school,,55.6485861,37.7321824
1013439960,МАОУ «Образовательный центр «Успех»,school,,55.5223688,37.5905854
1022286575,Школа № 2115. Корпус школьного образования № 2,school,,55.6695321,37.5714823
1029616464,Школа № 2055. Учебный корпус,school,,55.7627449,37.5467382
1030735620,МБОУ СОШ №4,school,,55.9685748,37.9671474
1033315598,Центр образования № 1699,school,,55.7350632,37.7457263
1040811059,,school,,55.9656229,37.1539814
1053374148,,school,,55.5229105,37.5874701
1059618927,Школа № 1505 «Преображенская»,school,,55.7917178,37.7257593
1064120078,Школа №21,school,,55.6881003,37.8952029
1067650963,Школа №3,school,,55.6614095,37.846211
1070214033,Школа №3,school,,55.6557196,37.2688501
1088109481,Школа №12,school,,55.6727463,37.2602088
1088111829,Гимназия № 13,school,,55.6752068,37.2565467
1090983005,Второй корпус школы № 1384,school,,55.8025114,37.5158186
1093229206,Школа №641,school,,55.7042448,37.7572998
1095562107,Лицей №1524,school,,55.6740384,37.7570391
1095562110,Карьера,school,,55.6776009,37.7429604
1095562111,Школа №1148,school,,55.6783193,37.7424465
1095562112,"НОУ Школа ""Интеллект""",school,,55.6801717,37.7481319
1095563381,Школа №654 имени А. Д. Фридмана. Учебный корпус №2,school,,55.7010981,37.744776
1095563382,Школа №687,school,,55.701199,37.7409905
1096324034,Школа №654 имени А. Д. Фридмана. Учебный корпус №1,school,,55.6978464,37.7399458
1096326152,Спортшкола № 64,school,,55.7009693,37.7810595
1096326154,Школа № 333,school,,55.7037588,37.7602107
1097355893,Школа №338,school,,55.6752795,37.7415239
1097358480,Школа №482,school,,55.7018149,37.7363211
1097447006,Школа № 1469,school,,55.7021938,37.754003
1097531807,"Школа №32 ""Лидер""",school,,55.915561,37.4184985
1097682346,Центр образования №2121-начальная школа,school,,55.6798684,37.7519334
1097682347,Центр образования №2121,school,,55.6786958,37.7520085
1097701062,Школа №480 им. В.В. Талалихина,school,,55.7354134,37.6846312
1098235554,Школа № 384 имени Д.К. Корнеева. Школьный корпус,school,,55.7117904,37.3998991
1101495020,,school,,55.5343565,37.1641674
1104384866,Школа №7,school,,55.970494,37.90088
1105625287,Лицей № 1 посёлка Нахабино,school,,55.839446,37.1471347
1106241474,,school,,55.9815713,37.7496894
1120376460,Школа № 968,school,,55.826211,37.5851886
1122007526,Школа № 625. Начальная и средняя школа,school,,55.6894775,37.5888729
1122679280,Школа №10 (здание 7),school,,55.7548947,37.8832274
1130649959,Школа № 370,school,,55.6902333,37.5845148
1135434422,Школа №17,school,,55.6977502,37.3196121
1138130838,Гимназия №4,school,,55.5853594,37.9118948
1144177518,,school,,55.7633148,37.781386
1145073897,МБОУ образовательный центр Багратион,school,Триумфальная улица,55.6586886,37.2262192
1151933975,Гимназия имени Н. В. Пушкова,school,улица Профессора Летохова,55.4839346,37.2982231
1152214665,Школа № 1586. Учебный корпус № 1,school,,55.7092526,37.5134592
1154845325,,school,,55.7432396,37.802756
1166214963,Сколка,school,,55.697649,37.3641734
1167423768,,school,,55.7258585,37.8646437
1168832109,,school,,55.7118954,37.9440961
1176375533,Школа № 1508. Корпус Софьи Ковалевской,school,,55.8018027,37.79074
1180159484,начальная школа «Интеграция XXI век»,school,,55.8009481,37.4898015
1182571822,,school,,55.6391524,37.798654
1192094214,,school,,55.6932476,37.8989764
1192094754,Школа №12,school,,55.6934406,37.8953
1192096214,,school,,55.6918356,37.8705302
1193046920,,school,,55.9646607,37.923849
1194073085,,school,,55.686496,37.7512313
